Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
17967,10620.2714,1527752359.6697,1878.3319,9,0,1.0988884,3.3767104,2.2021222,2.0950735,7.5754299,6.5119734,0.0001039505,,32.613426,
17968,10620.3492,1527752359.7475,1878.4097,9,0,1.1001701,3.3767838,2.2021222,2.0950735,7.5754299,6.5119734,0.0001039505,,32.61345763118775,
17969,10620.4642,1527752359.8625,1878.5247,9,0,1.0990448,3.3767333,2.2021222,2.0950735,7.5754299,6.5119734,0.0001039505,,32.61350438679946,
17970,10620.9308,1527752360.3291,1878.9913,9,0,1.1002121,3.3768058,2.2025115,2.0950735,7.576745,6.5119734,6.1988831e-05,,32.61369409261186,
17971,10620.9916,1527752360.3899,1879.0521,9,0,1.0991783,3.3767819,2.2025115,2.0950735,7.576745,6.5119734,6.1988831e-05,,32.61371881210049,
17972,10621.2459,1527752360.6442,1879.3064,9,0,1.0979309,3.3767934,2.2025115,2.0950735,7.576745,6.5119734,6.1988831e-05,,32.613822202987954,
17973,10621.3228,1527752360.7211,1879.3833,9,0,1.0992928,3.3768039,2.2025115,2.0950735,7.576745,6.5119734,6.1988831e-05,,32.61385346826223,
17974,10621.7233,1527752361.1216,1879.7838,9,0,1.098259,3.3768048,2.2027531,2.0950735,7.5775604,6.5119734,9.1552734e-05,,32.61401629976215,
17975,10621.7787,1527752361.177,1879.8392,9,0,1.0993881,3.3768544,2.2027531,2.0950735,7.5775604,6.5119734,9.1552734e-05,,32.61403882376988,
17976,10622.5301,1527752361.9284,1880.5906,9,0,1.0983658,3.3768687,2.2027531,2.0950735,7.5775604,6.5119734,9.1552734e-05,,32.61434432087112,
17977,10622.6171,1527752362.0154,1880.6776,9,0,1.0993881,3.3768373,2.2030268,2.0950735,7.5784841,6.5119734,5.7220459e-05,,32.614379692507804,
17978,10622.7715,1527752362.1698,1880.832,9,0,1.0983849,3.3768725,2.2030268,2.0950735,7.5784841,6.5119734,5.7220459e-05,,32.61444246699866,
17979,10622.9378,1527752362.3361,1880.9983,9,0,1.0995102,3.3768592,2.2030268,2.0950735,7.5784841,6.5119734,5.7220459e-05,,32.61451007967891,
17980,10624.3076,1527752363.7059,1882.3681,9,0,1.1005783,3.376966,2.2035429,2.0950735,7.5802274,6.5119734,5.3405762e-05,,32.615067,
17981,10624.6397,1527752364.038,1882.7002,9,0,1.0994911,3.3769279,2.2036436,2.0950735,7.5805674,6.5119734,5.9127808e-05,,32.61510810332661,
17982,10625.0284,1527752364.4267,1883.0889,9,0,1.0984726,3.3769517,2.2036436,2.0950735,7.5805674,6.5119734,5.9127808e-05,,32.615156211917565,
17983,10625.1442,1527752364.5425,1883.2047,9,0,1.0995255,3.3768983,2.2036436,2.0950735,7.5805674,6.5119734,5.9127808e-05,,32.61517054424284,
17984,10625.5269,1527752364.9252,1883.5874,9,0,1.1005745,3.3769498,2.2036436,2.0950735,7.5805674,6.5119734,5.9127808e-05,,32.61521791022626,
17985,10625.5748,1527752364.9731,1883.6353,9,0,1.0994301,3.3769488,2.2036436,2.0950735,7.5805674,6.5119734,5.9127808e-05,,32.61522383870968,
17986,10626.0932,1527752365.4915,1884.1537,9,0,1.1004944,3.3769565,2.2040882,2.0950735,7.5820689,6.5119734,4.0054321e-05,,32.615288,
17987,10626.1914,1527752365.5897,1884.2519,9,0,1.0994911,3.3769784,2.2040882,2.0950735,7.5820689,6.5119734,4.0054321e-05,,32.61473229712329,
17988,10626.2265,1527752365.6248,1884.287,9,0,1.0984497,3.3770041,2.2040882,2.0950735,7.5820689,6.5119734,4.0054321e-05,,32.61453367012765,
17989,10626.3341,1527752365.7324,1884.3946,9,0,1.099659,3.3769879,2.2040882,2.0950735,7.5820689,6.5119734,4.0054321e-05,,32.61392477369655,
17990,10626.3789,1527752365.7772,1884.4394,9,0,1.1007423,3.3769813,2.2040882,2.0950735,7.5820689,6.5119734,4.0054321e-05,,32.613671255479886,
17991,10626.43,1527752365.8283,1884.4905,9,0,1.0996513,3.3769755,2.2040882,2.0950735,7.5820689,6.5119734,4.0054321e-05,,32.613382086264004,
17992,10626.5064,1527752365.9047,1884.5669,9,0,1.0986366,3.3770099,2.2040882,2.0950735,7.5820689,6.5119734,4.0054321e-05,,32.61294974716237,
17993,10626.5525,1527752365.9508,1884.613,9,0,1.0996513,3.3769917,2.2040882,2.0950735,7.5820689,6.5119734,4.0054321e-05,,32.61268887239031,
17994,10626.7249,1527752366.1232,1884.7854,9,0,1.0986366,3.3770022,2.2042797,2.0950735,7.582715,6.5119734,4.1007996e-05,,32.61171327996725,
17995,10626.7698,1527752366.1681,1884.8303,9,0,1.0997734,3.376986,2.2042797,2.0950735,7.582715,6.5119734,4.1007996e-05,,32.61145919586171,
17996,10626.986,1527752366.3843,1885.0465,9,0,1.0986862,3.3770175,2.2042797,2.0950735,7.582715,6.5119734,4.1007996e-05,,32.61023574411075,
17997,10627.0117,1527752366.41,1885.0722,9,0,1.0976791,3.377027,2.2042797,2.0950735,7.582715,6.5119734,4.1007996e-05,,32.61009031066949,
17998,10627.0883,1527752366.4866,1885.1488,9,0,1.0987511,3.3770375,2.2042797,2.0950735,7.582715,6.5119734,4.1007996e-05,,32.609656839790105,
17999,10627.2652,1527752366.6635,1885.3257,9,0,1.099762,3.3770213,2.2042797,2.0950735,7.582715,6.5119734,4.1007996e-05,,32.608655782367606,
18000,10628.7802,1527752368.1785,1886.8407,9,0,1.0987434,3.377069,2.2049084,2.0950735,7.5848384,6.5119734,1.4305115e-05,,32.600082565888876,
18001,10629.051,1527752368.4493,1887.1115,9,0,1.0998383,3.3770957,2.2049084,2.0950735,7.5848384,6.5119734,1.4305115e-05,,32.60319211248963,
18002,10629.1275,1527752368.5258,1887.188,9,0,1.098732,3.3770499,2.2049084,2.0950735,7.5848384,6.5119734,1.4305115e-05,,32.60407103234725,
18003,10629.2652,1527752368.6635,1887.3257,9,0,1.0998802,3.3771071,2.2049084,2.0950735,7.5848384,6.5119734,1.4305115e-05,,32.60565308809096,
18004,10629.3629,1527752368.7612,1887.4234,9,0,1.0986671,3.3770852,2.2049084,2.0950735,7.5848384,6.5119734,1.4305115e-05,,32.606775577896045,
18005,10629.4845,1527752368.8828,1887.545,9,0,1.099678,3.3770976,2.2049084,2.0950735,7.5848384,6.5119734,1.4305115e-05,,32.60817265834946,
18006,10629.5642,1527752368.9625,1887.6247,9,0,1.0985298,3.3771119,2.2049084,2.0950735,7.5848384,6.5119734,1.4305115e-05,,32.60908834348217,
18007,10629.655,1527752369.0533,1887.7155,9,0,1.0997925,3.3771167,2.2051759,2.0950735,7.585742,6.5119734,-3.8146973e-06,,32.61013155816284,
18008,10629.803,1527752369.2013,1887.8635,9,0,1.0986786,3.3771167,2.2051759,2.0950735,7.585742,6.5119734,-3.8146973e-06,,32.61183195213575,
18009,10630.3932,1527752369.7915,1888.4537,9,0,1.0997314,3.3771071,2.2051759,2.0950735,7.585742,6.5119734,-3.8146973e-06,,32.61861284756014,
18010,10630.6396,1527752370.0379,1888.7001,9,0,1.1008263,3.3771434,2.205476,2.0950735,7.5867558,6.5119734,1.9073486e-05,,32.62144377374205,
18011,10630.7238,1527752370.1221,1888.7843,9,0,1.099823,3.3771253,2.205476,2.0950735,7.5867558,6.5119734,1.9073486e-05,,32.62241116004285,
18012,10630.7534,1527752370.1517,1888.8139,9,0,1.0987625,3.3771119,2.205476,2.0950735,7.5867558,6.5119734,1.9073486e-05,,32.62275123883744,
18013,10630.9643,1527752370.3626,1889.0248,9,0,1.099781,3.3771358,2.205476,2.0950735,7.5867558,6.5119734,1.9073486e-05,,32.62517430024882,
18014,10631.6739,1527752371.0722,1889.7344,9,0,1.0987091,3.3771949,2.205792,2.0950735,7.5878224,6.5119734,7.5340271e-05,,32.633327,
18015,10631.7581,1527752371.1564,1889.8186,9,0,1.0997849,3.3771682,2.205792,2.0950735,7.5878224,6.5119734,7.5340271e-05,,32.63363154681382,
18016,10632.117,1527752371.5153,1890.1775,9,0,1.0987701,3.3771853,2.205792,2.0950735,7.5878224,6.5119734,7.5340271e-05,,32.63492966856533,
18017,10632.2012,1527752371.5995,1890.2617,9,0,1.0997925,3.3771529,2.205792,2.0950735,7.5878224,6.5119734,7.5340271e-05,,32.63523421537914,
18018,10632.6679,1527752372.0662,1890.7284,9,0,1.0987396,3.3772159,2.2060962,2.0950735,7.5888495,6.5119734,-9.5367432e-06,,32.636922243859026,
18019,10633.091,1527752372.4893,1891.1515,9,0,1.0998573,3.377233,2.2060962,2.0950735,7.5888495,6.5119734,-9.5367432e-06,,32.63845257351371,
18020,10633.1334,1527752372.5317,1891.1939,9,0,1.0987129,3.3771996,2.2060962,2.0950735,7.5888495,6.5119734,-9.5367432e-06,,32.638605932004275,
18021,10633.8645,1527752373.2628,1891.925,9,0,1.0999413,3.3771987,2.2064617,2.0950735,7.5900841,6.5119734,-6.5803528e-05,,32.64125028088288,
18022,10634.2054,1527752373.6037,1892.2659,9,0,1.0988884,3.3772931,2.2064617,2.0950735,7.5900841,6.5119734,-6.5803528e-05,,32.64248329761481,
18023,10634.2446,1527752373.6429,1892.3051,9,0,1.0978127,3.3772779,2.2064617,2.0950735,7.5900841,6.5119734,-6.5803528e-05,,32.64262508187967,
18024,10634.3182,1527752373.7165,1892.3787,9,0,1.0990334,3.3773055,2.2064617,2.0950735,7.5900841,6.5119734,-6.5803528e-05,,32.642891289070846,
18025,10635.0447,1527752374.443,1893.1052,9,0,1.0979576,3.3772912,2.2068207,2.0950735,7.5912971,6.5119734,7.8201294e-05,,32.645519,
18026,10635.0927,1527752374.491,1893.1532,9,0,1.0993996,3.3773332,2.2068207,2.0950735,7.5912971,6.5119734,7.8201294e-05,,32.644664162964595,
18027,10635.1534,1527752374.5517,1893.2139,9,0,1.0981483,3.3773351,2.2068207,2.0950735,7.5912971,6.5119734,7.8201294e-05,,32.6435831502969,
18028,10635.1894,1527752374.5877,1893.2499,9,0,1.0992966,3.3773093,2.2068207,2.0950735,7.5912971,6.5119734,7.8201294e-05,,32.642942022520344,
18029,10635.3326,1527752374.7309,1893.3931,9,0,1.0982857,3.3773551,2.2068207,2.0950735,7.5912971,6.5119734,7.8201294e-05,,32.640391758698044,
18030,10635.4836,1527752374.8819,1893.5441,9,0,1.099453,3.3772988,2.2068207,2.0950735,7.5912971,6.5119734,7.8201294e-05,,32.63770258385749,
18031,10636.2367,1527752375.635,1894.2972,9,0,1.0983276,3.3773408,2.2071848,2.0950735,7.5925264,6.5119734,-9.5367432e-07,,32.624290546954036,
18032,10636.2996,1527752375.6979,1894.3601,9,0,1.0994301,3.3773417,2.2071848,2.0950735,7.5925264,6.5119734,-9.5367432e-07,,32.62317035425555,
18033,10636.6275,1527752376.0258,1894.688,9,0,1.0983582,3.3773646,2.2073045,2.0950735,7.5929303,6.5119734,2.0980835e-05,,32.617330748757425,
18034,10636.712,1527752376.1103,1894.7725,9,0,1.0994072,3.3773656,2.2073045,2.0950735,7.5929303,6.5119734,2.0980835e-05,,32.61582587939301,
18035,10636.7441,1527752376.1424,1894.8046,9,0,1.1004486,3.3773646,2.2073045,2.0950735,7.5929303,6.5119734,2.0980835e-05,,32.615254207125574,
18036,10636.8758,1527752376.2741,1894.9363,9,0,1.0993767,3.3773541,2.2073045,2.0950735,7.5929303,6.5119734,2.0980835e-05,,32.61290874800967,
18037,10636.9239,1527752376.3222,1894.9844,9,0,1.0983658,3.3773999,2.2073045,2.0950735,7.5929303,6.5119734,2.0980835e-05,,32.61205213006378,
18038,10636.9773,1527752376.3756,1895.0378,9,0,1.0995216,3.3773713,2.2073045,2.0950735,7.5929303,6.5119734,2.0980835e-05,,32.611101123861886,
